operator_id,volume,missed_rate,aht,inefficient
898906.0,145,0.3333333333333333,82.9103448275862,False
898920.0,50,0.2,112.7,False
899082.0,2165,0.3431372549019608,59.671131639722866,False
899250.0,1658,0.3037383177570093,59.15379975874548,False
899268.0,31,0.08333333333333333,122.90322580645162,False
899788.0,600,0.5,114.45666666666666,True
899790.0,716,0.48484848484848486,125.71927374301676,True
899932.0,706,0.5,148.9915014164306,True
899964.0,417,0.4642857142857143,165.1726618705036,False
899968.0,362,0.5,151.70165745856355,True
899972.0,188,0.4827586206896552,141.42021276595744,False
900180.0,1649,0.4578313253012048,58.053365676167374,False
900194.0,98,0.20967741935483872,183.35714285714286,False
900352.0,490,0.25,110.48163265306123,False
900354.0,619,0.3288590604026846,103.50080775444265,False
900492.0,251,0.4563106796116505,68.13944223107569,False
900592.0,369,0.15789473684210525,85.73441734417344,False
900594.0,235,0.2289156626506024,136.2808510638298,False
900614.0,56,0.14285714285714285,70.46428571428571,False
900742.0,33,0.0625,59.54545454545455,False
900746.0,71,0.25925925925925924,85.70422535211267,False
900788.0,216,0.2,123.26851851851852,False
900790.0,99,0.28,93.26262626262626,False
900826.0,596,0.2909090909090909,109.55872483221476,False
900892.0,1223,0.33482142857142855,84.13246116107932,False
900894.0,318,0.28,107.5880503144654,False
901178.0,305,0.21621621621621623,76.18032786885246,False
901350.0,92,0.0,63.34782608695652,False
901492.0,33,0.037037037037037035,114.54545454545455,False
901584.0,272,0.21367521367521367,78.01102941176471,False
901586.0,134,0.1206896551724138,84.02985074626865,False
901588.0,81,0.13636363636363635,108.44444444444444,False
901880.0,4137,0.3471698113207547,116.4205946337926,False
901884.0,2466,0.3241106719367589,130.6094890510949,False
901886.0,1551,0.3333333333333333,92.86395873629917,False
901894.0,30,0.0,128.1,False
901992.0,682,0.4,83.47507331378299,False
902510.0,1963,0.375,97.71319409067753,False
902532.0,1095,0.3106796116504854,117.67579908675799,False
902608.0,219,0.47058823529411764,59.36073059360731,False
902720.0,2404,0.3728813559322034,51.08277870216306,False
902742.0,1168,0.5,134.48715753424656,True
902744.0,3114,0.5,47.66345536287733,True
902746.0,2430,0.4915254237288136,75.36913580246913,True
902748.0,2534,0.5,48.160615627466456,True
902774.0,1099,0.5106382978723404,82.29299363057325,True
902776.0,1564,0.5,67.29987212276215,True
902778.0,1286,0.46153846153846156,82.95723172628306,False
902782.0,1291,0.5,148.54918667699457,True
902906.0,48,0.0,128.91666666666666,False
903254.0,1707,0.3181818181818182,78.08670181605156,False
903292.0,343,0.2,85.65306122448979,False
903312.0,173,0.15492957746478872,115.16184971098266,False
903318.0,1408,0.31547619047619047,152.55397727272728,False
904014.0,1288,0.3787878787878788,62.600155279503106,False
904016.0,4726,0.41379310344827586,48.15996614473127,False
904038.0,676,0.22289156626506024,190.89349112426035,False
904044.0,131,0.18333333333333332,256.46564885496184,False
904202.0,236,0.4090909090909091,86.34322033898304,False
904204.0,44,0.19047619047619047,61.27272727272727,False
904284.0,47,0.0,74.65957446808511,False
905104.0,422,0.15384615384615385,96.94075829383887,False
905430.0,845,0.3541666666666667,105.8923076923077,False
905432.0,737,0.41379310344827586,80.30664857530529,False
905538.0,3174,0.35119047619047616,66.69848771266541,False
905542.0,1980,0.3619631901840491,75.86565656565656,False
905564.0,560,0.3391304347826087,87.56964285714285,False
905566.0,595,0.3305785123966942,77.61512605042017,False
905574.0,87,0.3684210526315789,60.0,False
905842.0,1033,0.4789915966386555,96.72507260406583,True
905844.0,1045,0.4426229508196721,79.58086124401913,False
905862.0,103,0.10526315789473684,93.0,False
905870.0,702,0.2972972972972973,90.64102564102564,False
905930.0,381,0.24242424242424243,101.4251968503937,False
905932.0,351,0.29591836734693877,121.88603988603988,False
906070.0,395,0.32432432432432434,170.33164556962026,False
906294.0,418,0.1188118811881188,110.99043062200957,False
906296.0,40,0.15,64.925,False
906394.0,134,0.21052631578947367,284.56716417910445,False
906396.0,222,0.18055555555555555,137.76576576576576,False
906398.0,71,0.0625,140.3943661971831,False
906400.0,311,0.18823529411764706,108.87138263665595,False
906404.0,1013,0.32407407407407407,144.13622902270484,False
906406.0,1550,0.33858267716535434,100.16387096774193,False
906408.0,254,0.17647058823529413,151.38188976377953,False
906410.0,248,0.15555555555555556,91.00403225806451,False
906412.0,86,0.3111111111111111,57.2093023255814,False
906680.0,321,0.22429906542056074,85.06230529595015,False
906866.0,642,0.5238095238095238,49.80218068535826,True
907174.0,2524,0.4716981132075472,62.53526148969889,False
907178.0,126,0.35294117647058826,63.79365079365079,False
907180.0,37,0.2,132.0810810810811,False
907182.0,77,0.04878048780487805,193.76623376623377,False
907224.0,284,0.2549019607843137,120.35211267605634,False
907440.0,37,0.16666666666666666,164.35135135135135,False
907442.0,44,0.35714285714285715,63.77272727272727,False
907502.0,242,0.03333333333333333,70.2107438016529,False
907952.0,51,0.05555555555555555,167.7058823529412,False
907982.0,72,0.05,132.22222222222223,False
907994.0,39,0.0,402.0769230769231,False
908078.0,98,0.10869565217391304,78.3061224489796,False
908082.0,45,0.037037037037037035,121.5111111111111,False
908958.0,1032,0.18032786885245902,129.68120155038758,False
908960.0,775,0.2,113.31354838709677,False
909134.0,201,0.08695652173913043,179.67164179104478,False
909502.0,785,0.5142857142857142,82.29808917197452,True
909910.0,223,0.3050847457627119,141.2017937219731,False
910018.0,119,0.0,221.6386554621849,False
910516.0,32,0.0,83.46875,False
910520.0,198,0.36,99.06565656565657,False
910524.0,84,0.4444444444444444,85.11904761904762,False
910530.0,1061,0.5,62.32233741753063,True
910532.0,151,0.35294117647058826,68.54304635761589,False
910540.0,153,0.017543859649122806,212.0718954248366,False
911136.0,211,0.021739130434782608,150.2654028436019,False
911138.0,289,0.05357142857142857,148.93425605536333,False
911140.0,70,0.06060606060606061,151.94285714285715,False
911310.0,492,0.18604651162790697,78.4410569105691,False
912010.0,143,0.0392156862745098,73.76223776223776,False
912252.0,263,0.3010752688172043,108.62737642585552,False
912296.0,656,0.3252032520325203,92.46493902439025,False
912722.0,378,0.2542372881355932,101.95502645502646,False
913788.0,1756,0.3103448275862069,81.17312072892939,False
913868.0,30,0.6666666666666666,29.533333333333335,False
913938.0,5172,0.3150684931506849,81.16647331786542,False
913942.0,2896,0.375,88.80801104972376,False
914050.0,396,0.425531914893617,126.87878787878788,False
914052.0,1368,0.5232558139534884,34.974415204678365,True
914238.0,327,0.2727272727272727,37.96330275229358,False
914240.0,46,0.5,65.8913043478261,False
914338.0,41,0.5,33.09756097560975,False
914630.0,155,0.375,106.89032258064516,False
915360.0,114,0.2571428571428571,117.49122807017544,False
915504.0,33,0.5714285714285714,168.75757575757575,False
915556.0,2289,0.3541666666666667,106.16732197466142,False
915558.0,158,0.4782608695652174,93.27848101265823,False
915614.0,64,0.5555555555555556,35.828125,False
916424.0,500,0.34375,90.328,False
916596.0,30,0.3333333333333333,62.733333333333334,False
916618.0,155,0.16363636363636364,85.85161290322581,False
917234.0,1177,0.4666666666666667,72.77655055225149,False
917680.0,45,0.4666666666666667,31.8,False
917846.0,30,0.18181818181818182,129.73333333333332,False
917850.0,259,0.11688311688311688,85.41312741312741,False
917852.0,1383,0.32608695652173914,85.84454085321764,False
917856.0,75,0.23333333333333334,132.17333333333335,False
918390.0,246,0.1527777777777778,495.3983739837398,False
918436.0,761,0.28888888888888886,61.0946123521682,False
918452.0,130,0.35,129.4923076923077,False
918978.0,1981,0.35877862595419846,95.39525492175669,False
918986.0,1960,0.33858267716535434,89.14030612244898,False
919126.0,288,0.4444444444444444,44.670138888888886,False
919128.0,388,0.4444444444444444,11.559278350515465,False
919162.0,2757,0.5161290322580645,67.09321726514327,True
919164.0,656,0.35,63.79420731707317,False
919166.0,1013,0.25,63.96939782823297,False
919188.0,831,0.5833333333333334,78.73164861612516,True
919190.0,85,0.2,43.588235294117645,False
919192.0,2157,0.5161290322580645,78.54566527584608,True
919194.0,1295,0.5294117647058824,114.31274131274131,True
919196.0,2713,0.5,72.06487283450055,True
919198.0,1066,0.5238095238095238,57.00656660412758,True
919200.0,1238,0.5,85.76332794830371,True
919202.0,2433,0.5,80.13851212494862,True
919204.0,1174,0.36363636363636365,88.26660988074957,False
919206.0,926,0.3684210526315789,43.340172786177106,False
919218.0,277,0.40625,77.4476534296029,False
919302.0,2312,0.5151515151515151,121.55925605536332,True
919306.0,1504,0.52,88.59441489361703,True
919310.0,2077,0.5348837209302325,52.86615310544054,True
919314.0,2415,0.5185185185185185,53.98136645962733,True
919318.0,1813,0.5,36.77330391616106,True
919362.0,2326,0.5,76.13499570077386,True
919364.0,4820,0.5121951219512195,44.250622406639,True
919370.0,1324,0.5,81.66012084592145,True
919372.0,1563,0.5,46.70441458733205,True
919374.0,2021,0.5,55.56605640771895,True
919376.0,1283,0.5,76.27123928293064,True
919378.0,1114,0.5,52.179533213644525,True
919382.0,1629,0.5217391304347826,36.139963167587474,True
919390.0,721,0.5,36.08876560332871,True
919456.0,1147,0.5,58.957279860505665,True
919464.0,1289,0.48,65.68890612878201,True
919476.0,1870,0.5185185185185185,56.88716577540107,True
919482.0,1392,0.5,78.80028735632185,True
919490.0,1668,0.48,62.17985611510792,True
919504.0,1971,0.5,64.06494165398276,True
919552.0,1147,0.08737864077669903,156.20836965998257,False
919554.0,1190,0.14814814814814814,129.48739495798318,False
919790.0,1599,0.05555555555555555,99.30081300813008,False
919792.0,818,0.08421052631578947,109.55990220048899,False
919794.0,1157,0.047619047619047616,105.8124459809853,False
919906.0,1495,0.5,85.75451505016723,True
919910.0,327,0.5,87.11926605504587,True
920146.0,54,0.5,104.48148148148148,False
920414.0,1266,0.5,76.36255924170617,True
920416.0,1576,0.5185185185185185,31.20748730964467,True
920666.0,442,0.22,153.13348416289594,False
920706.0,190,0.25862068965517243,108.91578947368421,False
920720.0,311,0.21505376344086022,109.36334405144694,False
920726.0,109,0.22448979591836735,93.60550458715596,False
920728.0,279,0.17391304347826086,132.2293906810036,False
920732.0,269,0.2542372881355932,133.49442379182156,False
920838.0,236,0.25,121.04661016949153,False
920852.0,468,0.29,85.92094017094017,False
920874.0,33,0.0,162.78787878787878,False
920902.0,65,0.15151515151515152,114.01538461538462,False
920982.0,51,0.0,162.3921568627451,False
921062.0,116,0.027777777777777776,104.37931034482759,False
921116.0,66,0.2857142857142857,108.42424242424242,False
921306.0,939,0.328,80.95846645367412,False
921316.0,33,0.21428571428571427,90.39393939393939,False
921318.0,4866,0.36496350364963503,74.79921907110563,False
921320.0,348,0.31666666666666665,62.20402298850575,False
921574.0,1506,0.5,77.3917662682603,True
921584.0,1266,0.5185185185185185,33.83570300157978,True
921592.0,1602,0.5,52.93258426966292,True
921594.0,1078,0.5,69.2356215213358,True
921596.0,1270,0.5,72.8023622047244,True
921814.0,79,0.375,59.392405063291136,False
921818.0,3894,0.3617021276595745,64.84334874165383,False
922142.0,730,0.504950495049505,75.26438356164384,True
922428.0,209,0.2909090909090909,148.35406698564594,False
922474.0,224,0.2619047619047619,97.94642857142857,False
922476.0,142,0.5,179.14788732394365,False
922710.0,1590,0.5,55.79182389937107,True
923250.0,148,0.0,326.5945945945946,False
923526.0,2732,0.34065934065934067,56.52818448023426,False
923528.0,756,0.304,53.4973544973545,False
923666.0,1802,0.5161290322580645,87.74916759156493,True
923944.0,41,0.0,63.170731707317074,False
924356.0,49,0.3684210526315789,102.59183673469387,False
924544.0,117,0.045454545454545456,108.96581196581197,False
924546.0,115,0.18518518518518517,213.73043478260868,False
924928.0,32,0.18181818181818182,122.4375,False
924930.0,189,0.3620689655172414,105.87830687830687,False
924934.0,385,0.45454545454545453,90.83116883116882,False
924940.0,154,0.4117647058823529,73.15584415584415,False
924948.0,212,0.40298507462686567,84.12735849056604,False
924950.0,188,0.29411764705882354,123.07446808510639,False
924952.0,76,0.2,105.26315789473684,False
924954.0,91,0.3333333333333333,125.62637362637362,False
924956.0,72,0.21212121212121213,94.77777777777777,False
924958.0,178,0.328125,101.06179775280899,False
924960.0,193,0.3103448275862069,104.0,False
925104.0,2055,0.3253012048192771,71.24866180048662,False
925134.0,44,0.5,103.75,False
925826.0,661,0.3047619047619048,110.90922844175492,False
925828.0,589,0.32,110.73514431239389,False
926184.0,63,0.17391304347826086,118.55555555555556,False
926312.0,139,0.39215686274509803,153.23741007194243,False
926486.0,2294,0.4387755102040816,106.50174367916303,False
926490.0,136,0.3488372093023256,143.81617647058823,False
926872.0,31,0.21052631578947367,79.38709677419355,False
927070.0,32,0.0,201.0625,False
927916.0,560,0.35,76.49285714285715,False
928228.0,47,0.5,81.2127659574468,False
928312.0,1852,0.40229885057471265,42.275917926565874,False
928518.0,312,0.5,61.55448717948718,True
928886.0,733,0.3763440860215054,330.54297407912685,False
928888.0,861,0.33980582524271846,94.4808362369338,False
929228.0,84,0.4,75.22619047619048,False
929332.0,35,0.0,307.8285714285714,False
929544.0,66,0.46153846153846156,77.27272727272727,False
929626.0,54,0.10344827586206896,102.62962962962963,False
929876.0,102,0.3333333333333333,127.8529411764706,False
929884.0,55,0.16666666666666666,90.49090909090908,False
930020.0,634,0.3870967741935484,325.0441640378549,False
930186.0,58,0.42105263157894735,138.86206896551724,False
930586.0,223,0.48,149.90582959641256,False
930590.0,61,0.44,165.63934426229508,False
930594.0,55,0.35714285714285715,292.3454545454546,False
930908.0,70,0.15,98.35714285714286,False
930912.0,211,0.47058823529411764,50.22748815165877,False
930914.0,308,0.4716981132075472,53.27597402597402,False
931458.0,4426,0.3798449612403101,76.18594667871668,False
931914.0,31,0.0,123.70967741935483,False
932050.0,145,0.46153846153846156,77.49655172413793,False
932292.0,103,0.375,90.0873786407767,False
932304.0,45,0.3333333333333333,99.75555555555556,False
932498.0,275,0.4666666666666667,59.8,False
932500.0,1175,0.44,51.585531914893615,False
932502.0,759,0.4411764705882353,73.28590250329381,False
932798.0,104,0.16666666666666666,105.89423076923077,False
932836.0,263,0.36231884057971014,80.52471482889734,False
933070.0,849,0.375,71.08127208480565,False
933244.0,86,0.5,84.6046511627907,False
933806.0,333,0.46511627906976744,57.033033033033036,False
933810.0,107,0.47058823529411764,60.467289719626166,False
934074.0,37,0.05263157894736842,147.40540540540542,False
934426.0,222,0.4,43.828828828828826,False
934428.0,36,0.0,170.11111111111111,False
934534.0,125,0.0,86.48,False
935264.0,59,0.375,116.9322033898305,False
935348.0,310,0.32051282051282054,97.58387096774193,False
935958.0,31,0.0,207.8709677419355,False
936110.0,155,0.0,127.81290322580645,False
936324.0,119,0.28125,84.05882352941177,False
936382.0,387,0.4857142857142857,76.2842377260982,True
936514.0,74,0.0,135.32432432432432,False
936984.0,70,0.0,111.3,False
937156.0,55,0.38461538461538464,80.92727272727272,False
937372.0,1168,0.47619047619047616,39.51883561643836,True
937604.0,53,0.3,112.60377358490567,False
937650.0,91,0.8333333333333334,40.76923076923077,False
937678.0,170,0.4426229508196721,66.75294117647059,False
937708.0,832,0.3333333333333333,82.76322115384616,False
937732.0,298,0.3375,84.50671140939598,False
937736.0,1407,0.3488372093023256,55.320540156361055,False
937750.0,102,0.3333333333333333,95.45098039215686,False
937752.0,2011,0.31521739130434784,77.61064147190453,False
937760.0,994,0.34065934065934067,58.33299798792756,False
937762.0,282,0.3218390804597701,73.91489361702128,False
937774.0,275,0.32142857142857145,85.18181818181819,False
937780.0,916,0.3253012048192771,72.19650655021834,False
937782.0,51,0.2894736842105263,61.549019607843135,False
937788.0,593,0.3375,67.95952782462058,False
937808.0,922,0.34523809523809523,65.34164859002169,False
937810.0,343,0.32098765432098764,65.5597667638484,False
937812.0,336,0.3076923076923077,109.55357142857143,False
937854.0,692,0.3409090909090909,68.26156069364161,False
937856.0,38,0.28,51.473684210526315,False
937860.0,1636,0.3246753246753247,70.67298288508557,False
937862.0,472,0.3373493975903614,144.12923728813558,False
937864.0,82,0.21739130434782608,118.70731707317073,False
937868.0,311,0.3424657534246575,120.90996784565917,False
937874.0,149,0.4,83.09395973154362,False
937888.0,1157,0.3333333333333333,67.12013828867761,False
937898.0,35,0.5,83.97142857142858,False
937902.0,1138,0.3595505617977528,87.19947275922671,False
937956.0,759,0.16981132075471697,118.27404479578392,False
937958.0,285,0.10416666666666667,128.48771929824562,False
937960.0,199,0.046511627906976744,158.98994974874373,False
937962.0,99,0.06451612903225806,150.76767676767676,False
937966.0,1047,0.34831460674157305,60.29417382999045,False
937980.0,205,0.2564102564102564,95.64878048780488,False
937984.0,35,0.4375,25.428571428571427,False
937988.0,345,0.3484848484848485,96.3391304347826,False
938022.0,278,0.3333333333333333,58.701438848920866,False
938070.0,671,0.5,71.30700447093889,True
938072.0,472,0.5,57.557203389830505,True
938074.0,611,0.5,77.6923076923077,True
938078.0,749,0.5,76.96261682242991,True
938080.0,660,0.5,70.7439393939394,True
938414.0,138,0.4444444444444444,153.0072463768116,False
938612.0,189,0.1891891891891892,88.85185185185185,False
938614.0,62,0.30434782608695654,65.40322580645162,False
938842.0,90,0.5,111.85555555555555,False
938896.0,3324,0.36363636363636365,60.98014440433213,False
939218.0,370,0.39655172413793105,93.6054054054054,False
939222.0,907,0.37037037037037035,86.26350606394708,False
939224.0,1373,0.39436619718309857,23.772032046613255,False
939370.0,973,0.25,154.69475847893113,False
939376.0,1336,0.3333333333333333,153.84281437125748,False
939470.0,746,0.42857142857142855,64.35790884718499,False
939474.0,748,0.3709677419354839,124.78877005347593,False
939476.0,756,0.42857142857142855,78.25,False
939478.0,121,0.34146341463414637,109.3801652892562,False
939684.0,133,0.3333333333333333,79.6842105263158,False
939706.0,1535,0.2923076923076923,58.31400651465798,False
939708.0,46,0.2222222222222222,74.58695652173913,False
939738.0,628,0.4727272727272727,58.867834394904456,False
939762.0,2662,0.35294117647058826,54.88617580766341,False
939886.0,268,0.45,94.81343283582089,False
940430.0,90,0.07692307692307693,90.72222222222223,False
940432.0,305,0.3181818181818182,117.72786885245901,False
940434.0,259,0.25806451612903225,114.77992277992279,False
940436.0,36,0.21428571428571427,127.36111111111111,False
940438.0,436,0.3194444444444444,104.28899082568807,False
940440.0,60,0.16666666666666666,128.23333333333332,False
940442.0,493,0.3194444444444444,91.32860040567951,False
940456.0,43,0.32,36.69767441860465,False
940458.0,80,0.1282051282051282,146.05,False
940460.0,78,0.24,235.26923076923077,False
940588.0,2172,0.3793103448275862,91.98480662983425,False
940596.0,392,0.4444444444444444,48.691326530612244,False
940614.0,564,0.4,52.37234042553192,False
940616.0,2932,0.38571428571428573,49.30729877216917,False
940622.0,1383,0.44,58.248011569052785,False
940624.0,1714,0.3333333333333333,71.10443407234538,False
940630.0,2078,0.3111111111111111,93.31280076997112,False
940634.0,2044,0.36666666666666664,67.52690802348337,False
940652.0,1265,0.3404255319148936,64.10355731225296,False
940658.0,2558,0.3698630136986301,63.31157154026583,False
940952.0,251,0.375,18.44223107569721,False
941192.0,1139,0.5,47.51097453906936,True
941384.0,701,0.35714285714285715,109.46219686162625,False
941390.0,370,0.42857142857142855,31.56756756756757,False
941628.0,148,0.45454545454545453,87.11486486486487,False
943050.0,73,0.5,21.589041095890412,False
943066.0,260,0.3103448275862069,108.37307692307692,False
944210.0,160,0.20588235294117646,140.3625,False
944216.0,367,0.3181818181818182,132.7792915531335,False
944218.0,409,0.3,144.41564792176038,False
944220.0,484,0.33653846153846156,134.11157024793388,False
944222.0,528,0.3368421052631579,117.80492424242425,False
944226.0,289,0.3181818181818182,151.6574394463668,False
944228.0,34,0.15384615384615385,175.7058823529412,False
944476.0,205,0.125,81.40975609756097,False
944644.0,162,0.3023255813953488,83.0246913580247,False
944646.0,548,0.35294117647058826,83.68248175182482,False
944764.0,611,0.28888888888888886,77.68739770867431,False
944766.0,292,0.2962962962962963,71.74657534246575,False
944808.0,229,0.0,116.82969432314411,False
945046.0,85,0.3125,100.08235294117647,False
945052.0,70,0.3333333333333333,128.72857142857143,False
945278.0,4000,0.5116279069767442,86.69525,True
945280.0,2396,0.5,102.39357262103506,True
945282.0,2308,0.509090909090909,103.90901213171577,True
945284.0,2069,0.5,69.75543740937651,True
945288.0,2209,0.5,98.96966953372566,True
945290.0,3373,0.5,42.27186480877557,True
945294.0,3368,0.5,99.58461995249407,True
945296.0,2432,0.5,88.44736842105263,True
945298.0,1299,0.5,128.1916859122402,True
945304.0,2576,0.5,110.75465838509317,True
945308.0,1584,0.5161290322580645,116.02967171717172,True
945310.0,3309,0.5,119.40495618011484,True
945312.0,2146,0.5,122.53355079217148,True
945314.0,1759,0.5,88.5224559408755,True
945316.0,2573,0.5,100.37077341624563,True
945318.0,1839,0.5,109.61555193039696,True
945320.0,2177,0.5,115.8801102434543,True
945322.0,4773,0.5,70.3796354494029,True
945324.0,2225,0.5,78.70876404494382,True
945728.0,87,0.625,40.52873563218391,False
945894.0,1464,0.5294117647058824,29.685109289617486,True
945900.0,4209,0.5,27.959847944880018,True
945902.0,2835,0.47368421052631576,25.056084656084657,True
945904.0,3813,0.5135135135135135,32.81720430107527,True
946582.0,71,0.21739130434782608,83.01408450704226,False
946916.0,32,0.0,50.84375,False
947304.0,653,0.39215686274509803,86.19448698315468,False
947590.0,159,0.45714285714285713,51.55345911949686,False
947592.0,800,0.5,43.69375,True
947598.0,403,0.5,38.89578163771712,True
947600.0,292,0.48148148148148145,34.90068493150685,False
947604.0,903,0.48717948717948717,60.857142857142854,True
947612.0,102,0.40625,104.20588235294117,False
947614.0,981,0.4838709677419355,27.275229357798164,True
947616.0,1955,0.5,33.43785166240409,True
947618.0,1059,0.5172413793103449,42.50047214353163,True
947620.0,1147,0.5,34.000871839581514,True
947636.0,100,0.5,50.05,False
947638.0,1154,0.5,30.502599653379548,True
947640.0,406,0.5454545454545454,41.3423645320197,True
947642.0,891,0.5,30.525252525252526,True
947644.0,435,0.5,54.44367816091954,True
947646.0,1887,0.5,39.42395336512983,True
947648.0,2804,0.5,37.33559201141227,True
947650.0,1593,0.5,53.74513496547395,True
947652.0,506,0.5,45.61067193675889,True
947654.0,2248,0.5,46.67571174377224,True
947658.0,2648,0.5,33.8666918429003,True
947816.0,38,0.2777777777777778,64.71052631578948,False
947818.0,45,0.35714285714285715,44.6,False
948150.0,31,0.2857142857142857,41.67741935483871,False
948182.0,561,0.2876712328767123,70.76827094474153,False
948286.0,312,0.15151515151515152,71.91346153846153,False
948756.0,154,0.5,85.62337662337663,False
948758.0,512,0.4166666666666667,93.705078125,False
950444.0,85,0.48148148148148145,312.09411764705885,False
950672.0,35,0.35714285714285715,110.77142857142857,False
950972.0,820,0.4090909090909091,68.50487804878048,False
951046.0,36,0.3,42.05555555555556,False
951186.0,98,0.25,91.20408163265306,False
951408.0,30,0.46153846153846156,61.53333333333333,False
951492.0,102,0.2,151.52941176470588,False
951506.0,53,0.043478260869565216,116.41509433962264,False
951508.0,351,0.35,110.31908831908832,False
951648.0,161,0.5,47.45962732919255,False
952114.0,613,0.47058823529411764,52.18760195758564,False
952116.0,354,0.4444444444444444,50.90395480225989,False
952392.0,1484,0.5,48.40229110512129,True
952458.0,1530,0.5555555555555556,49.22156862745098,True
952460.0,174,0.5238095238095238,68.16666666666667,False
952466.0,79,0.5,31.82278481012658,False
952468.0,1038,0.5,50.592485549132945,True
952734.0,409,0.0,275.5843520782396,False
952914.0,657,0.3541666666666667,63.17351598173516,False
952948.0,4685,0.3950617283950617,105.21600853788688,False
953458.0,59,0.6666666666666666,95.94915254237289,False
953462.0,633,0.5,125.89889415481832,True
